# argNorm version: 1.1.0
input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_sequence_id	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism	ARO	ARO_name	Cut_Off	confers_resistance_to	confers_resistance_to_names	resistance_to_drug_classes	resistance_to_drug_classes_names
combo_contig_fasta_out	blaOXA-66	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	NCBI Reference Gene Database	db_v_1	WP_001021792.1	amrfinderplus	tool_v_1	100.0	NODE_25_length_221718_cov_63.330551			65089.0	65910.0					-		100.0			274.0		274.0	BETA-LACTAM	CARBAPENEM		ARO:3001615	OXA-66	Perfect	ARO:0000020,ARO:0000056,ARO:3000008	carbapenem,oxacillin,penicillin beta-lactam	ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
combo_contig_fasta_out	blaOXA-72	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-72	NCBI Reference Gene Database	db_v_1	WP_000713530.1	amrfinderplus	tool_v_1	100.0	NODE_1058_length_942_cov_64.217587			34.0	858.0					-		100.0			275.0		275.0	BETA-LACTAM	CARBAPENEM		ARO:3001705	OXA-72	Perfect	ARO:0000020,ARO:0000056,ARO:3000008	carbapenem,oxacillin,penicillin beta-lactam	ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
combo_contig_fasta_out	blaOXA-905	OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-905	NCBI Reference Gene Database	db_v_1	WP_003161096.1	amrfinderplus	tool_v_1	100.0	NODE_18_length_269003_cov_63.427332			112385.0	113170.0					+		100.0			262.0		262.0	BETA-LACTAM	BETA-LACTAM		ARO:3006093	OXA-905	Perfect	ARO:0000056,ARO:3000008	oxacillin,penicillin beta-lactam	ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic
combo_contig_fasta_out	blaPDC-8	class C beta-lactamase PDC-8	NCBI Reference Gene Database	db_v_1	WP_003118203.1	amrfinderplus	tool_v_1	100.0	NODE_27_length_210538_cov_63.527487			119257.0	120447.0					-		100.0			397.0		397.0	BETA-LACTAM	CEPHALOSPORIN		ARO:3002507	PDC-8	Perfect	ARO:0000004,ARO:0000020,ARO:0000032	monobactam,carbapenem,cephalosporin	ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
combo_contig_fasta_out	blaPER-1	inhibitor-resistant class A extended-spectrum beta-lactamase PER-1	NCBI Reference Gene Database	db_v_1	WP_001100753.1	amrfinderplus	tool_v_1	100.0	NODE_638_length_6076_cov_63.771300			1522.0	2445.0					-		100.0			308.0		308.0	BETA-LACTAM	CEPHALOSPORIN								
combo_contig_fasta_out	blaR1	beta-lactam sensor/signal transducer BlaR1	NCBI Reference Gene Database	db_v_1	WP_001096392.1	amrfinderplus	tool_v_1	95.53	NODE_734_length_3584_cov_62.830264			1906.0	3582.0					-		95.56			585.0		559.0	BETA-LACTAM	BETA-LACTAM		ARO:3000215	mecR1	Loose	ARO:0000015,ARO:3000008	methicillin,penicillin beta-lactam	ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic
combo_contig_fasta_out	blaSHV-12	class A extended-spectrum beta-lactamase SHV-12	NCBI Reference Gene Database	db_v_1	WP_002904004.1	amrfinderplus	tool_v_1	100.0	NODE_904_length_1740_cov_248.284273			24.0	881.0					+		100.0			286.0		286.0	BETA-LACTAM	CEPHALOSPORIN								
combo_contig_fasta_out	blaSRT	SRT/SST family class C beta-lactamase	NCBI Reference Gene Database	db_v_1	WP_047567658.1	amrfinderplus	tool_v_1	97.88	NODE_39_length_188090_cov_63.668418			71438.0	72571.0					-		100.0			378.0		378.0	BETA-LACTAM	CEPHALOSPORIN		ARO:3002494	SRT-2	Strict	ARO:0000032	cephalosporin	ARO:3000007	beta-lactam antibiotic
combo_contig_fasta_out	blaTEM	TEM family class A beta-lactamase	NCBI Reference Gene Database	db_v_1	WP_000027057.1	amrfinderplus	tool_v_1	100.0	NODE_1053_length_990_cov_318.018182			1.0	840.0					+		97.9			286.0		280.0	BETA-LACTAM	BETA-LACTAM								
combo_contig_fasta_out	blaVIM-4	subclass B1 metallo-beta-lactamase VIM-4	NCBI Reference Gene Database	db_v_1	WP_032492008.1	amrfinderplus	tool_v_1	100.0	NODE_1070_length_895_cov_52.776190			16.0	813.0					-		100.0			266.0		266.0	BETA-LACTAM	CARBAPENEM		ARO:3002274	VIM-4	Perfect	ARO:0000020,ARO:0000032,ARO:3000008	carbapenem,cephalosporin,penicillin beta-lactam	ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
combo_contig_fasta_out	blaZ	penicillin-hydrolyzing class A beta-lactamase BlaZ	NCBI Reference Gene Database	db_v_1	WP_000733287.1	amrfinderplus	tool_v_1	100.0	NODE_506_length_14937_cov_66.210724			180.0	1022.0					+		100.0			281.0		281.0	BETA-LACTAM	BETA-LACTAM		ARO:3008823	PC1	Strict	ARO:3000008	penicillin beta-lactam	ARO:3000007	beta-lactam antibiotic
combo_contig_fasta_out	ble	bleomycin binding protein Ble-MBL	NCBI Reference Gene Database	db_v_1	WP_004201167.1	amrfinderplus	tool_v_1	100.0	NODE_765_length_3143_cov_128.069301			1769.0	2131.0					-		100.0			121.0		121.0	BLEOMYCIN	BLEOMYCIN		ARO:3001205	BRP(MBL)	Perfect	ARO:3000690,ARO:3000691,ARO:3000692	bleomycinic acid,bleomycin A2,bleomycin B2	ARO:3000081,ARO:3000081,ARO:3000081	glycopeptide antibiotic,glycopeptide antibiotic,glycopeptide antibiotic
combo_contig_fasta_out	cadD	cadmium resistance transporter CadD	NCBI Reference Gene Database	db_v_1	BAB43874.1	amrfinderplus	tool_v_1	100.0	NODE_506_length_14937_cov_66.210724			3855.0	4469.0					-		100.0			205.0		205.0	CADMIUM	CADMIUM				Manual				
combo_contig_fasta_out	catA1	type A-1 chloramphenicol O-acetyltransferase	NCBI Reference Gene Database	db_v_1	WP_000412211.1	amrfinderplus	tool_v_1	100.0	NODE_924_length_1615_cov_66.925000			684.0	1340.0					-		100.0			219.0		219.0	PHENICOL	CHLORAMPHENICOL		ARO:3002683	catA1	Strict	ARO:3000382,ARO:3000385,ARO:3000456	azidamfenicol,chloramphenicol,thiamphenicol	ARO:3000387,ARO:3000387,ARO:3000387	phenicol antibiotic,phenicol antibiotic,phenicol antibiotic
combo_contig_fasta_out	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	NCBI Reference Gene Database	db_v_1	WP_000186237.1	amrfinderplus	tool_v_1	100.0	NODE_933_length_1586_cov_126.278903			55.0	495.0					-		70.0			210.0		147.0	PHENICOL	CHLORAMPHENICOL		ARO:3002676	catB3	Strict	ARO:3000382,ARO:3000385,ARO:3000456	azidamfenicol,chloramphenicol,thiamphenicol	ARO:3000387,ARO:3000387,ARO:3000387	phenicol antibiotic,phenicol antibiotic,phenicol antibiotic
combo_contig_fasta_out	catB7	type B-4 chloramphenicol O-acetyltransferase CatB7	NCBI Reference Gene Database	db_v_1	WP_003112709.1	amrfinderplus	tool_v_1	99.06	NODE_192_length_65108_cov_63.356079			52228.0	52863.0					-		100.0			212.0		212.0	PHENICOL	CHLORAMPHENICOL		ARO:3002679	Pseudomonas aeruginosa catB7	Perfect	ARO:3000382,ARO:3000385,ARO:3000456	azidamfenicol,chloramphenicol,thiamphenicol	ARO:3000387,ARO:3000387,ARO:3000387	phenicol antibiotic,phenicol antibiotic,phenicol antibiotic
combo_contig_fasta_out	crpP	ciprofloxacin resistance protein CrpP	NCBI Reference Gene Database	db_v_1	WP_033179079.1	amrfinderplus	tool_v_1	95.38	NODE_11_length_344136_cov_63.644839			3742.0	3936.0					+		100.0			65.0		65.0	FLUOROQUINOLONE	FLUOROQUINOLONE								
combo_contig_fasta_out	dfrA12	trimethoprim-resistant dihydrofolate reductase DfrA12	NCBI Reference Gene Database	db_v_1	WP_001083725.1	amrfinderplus	tool_v_1	100.0	NODE_1048_length_1023_cov_64.204545			56.0	550.0					+		100.0			165.0		165.0	TRIMETHOPRIM	TRIMETHOPRIM		ARO:3002858	dfrA12	Strict	ARO:3000188	trimethoprim	ARO:3000171	diaminopyrimidine antibiotic
combo_contig_fasta_out	dfrA14	trimethoprim-resistant dihydrofolate reductase DfrA14	NCBI Reference Gene Database	db_v_1	WP_004201280.1	amrfinderplus	tool_v_1	100.0	NODE_972_length_1346_cov_70.786987			71.0	541.0					+		100.0			157.0		157.0	TRIMETHOPRIM	TRIMETHOPRIM		ARO:3002859	dfrA14	Strict	ARO:3000188	trimethoprim	ARO:3000171	diaminopyrimidine antibiotic
combo_contig_fasta_out	dfrA17	trimethoprim-resistant dihydrofolate reductase DfrA17	NCBI Reference Gene Database	db_v_1	WP_001389366.1	amrfinderplus	tool_v_1	100.0	NODE_926_length_1610_cov_65.670740			1072.0	1542.0					-		100.0			157.0		157.0	TRIMETHOPRIM	TRIMETHOPRIM		ARO:3002860	dfrA17	Perfect	ARO:3000188	trimethoprim	ARO:3000171	diaminopyrimidine antibiotic
combo_contig_fasta_out	dfrA19	trimethoprim-resistant dihydrofolate reductase DfrA19	NCBI Reference Gene Database	db_v_1	WP_000019304.1	amrfinderplus	tool_v_1	100.0	NODE_925_length_1610_cov_115.917685			456.0	1022.0					-		100.0			189.0		189.0	TRIMETHOPRIM	TRIMETHOPRIM		ARO:3003015	dfrA19	Perfect	ARO:3000188	trimethoprim	ARO:3000171	diaminopyrimidine antibiotic
combo_contig_fasta_out	dfrA8	trimethoprim-resistant dihydrofolate reductase DfrA8	NCBI Reference Gene Database	db_v_1	WP_000571065.1	amrfinderplus	tool_v_1	100.0	NODE_985_length_1283_cov_63.096091			682.0	1188.0					-		100.0			169.0		169.0	TRIMETHOPRIM	TRIMETHOPRIM		ARO:3002863	dfrA8	Perfect	ARO:3000188	trimethoprim	ARO:3000171	diaminopyrimidine antibiotic
combo_contig_fasta_out	emrD	multidrug efflux MFS transporter EmrD	NCBI Reference Gene Database	db_v_1	ACN65732.1	amrfinderplus	tool_v_1	99.49	NODE_161_length_74879_cov_64.963581			43718.0	44899.0					+		100.0			394.0		394.0	EFFLUX	EFFLUX		ARO:3003801	bcr-1	Loose	ARO:0000055	bicyclomycin	ARO:3007150	bicyclomycin-like antibiotic
combo_contig_fasta_out	emrD	multidrug efflux MFS transporter EmrD	NCBI Reference Gene Database	db_v_1	EFF04178.1	amrfinderplus	tool_v_1	99.75	NODE_215_length_58044_cov_65.929935			28575.0	29762.0					-		100.0			396.0		396.0	EFFLUX	EFFLUX		ARO:3003801	bcr-1	Loose	ARO:0000055	bicyclomycin	ARO:3007150	bicyclomycin-like antibiotic
combo_contig_fasta_out	emrE	multidrug efflux SMR transporter EmrE	NCBI Reference Gene Database	db_v_1	CAA77936.1	amrfinderplus	tool_v_1	98.18	NODE_289_length_41610_cov_63.922488			20696.0	21025.0					-		100.0			110.0		110.0	EFFLUX	EFFLUX		ARO:3004039	Escherichia coli emrE	Perfect	ARO:0000006	erythromycin	ARO:0000000	macrolide antibiotic
combo_contig_fasta_out	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NCBI Reference Gene Database	db_v_1	WP_002321849.1	amrfinderplus	tool_v_1	99.59	NODE_710_length_4173_cov_64.692569			346.0	1080.0					+		100.0			245.0		245.0	MACROLIDE	MACROLIDE		ARO:3000375	ErmB	Strict	ARO:0000006,ARO:0000027,ARO:0000046,ARO:0000057,ARO:0000065,ARO:0000066,ARO:3000145,ARO:3000156,ARO:3000158,ARO:3000176,ARO:3000583,ARO:3000584,ARO:3000669,ARO:3000672,ARO:3000673,ARO:3000674,ARO:3000675,ARO:3000677,ARO:3000678,ARO:3000679,ARO:3000680,ARO:3000681,ARO:3000682,ARO:3000867	erythromycin,roxithromycin,lincomycin,telithromycin,clarithromycin,clindamycin,tylosin,spiramycin,azithromycin,dirithromycin,pristinamycin IA,quinupristin,virginiamycin M1,madumycin II,griseoviridin,dalfopristin,pristinamycin IB,virginiamycin S2,pristinamycin IC,vernamycin C,patricin A,patricin B,ostreogrycin B3,oleandomycin	ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000017,ARO:0000017,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026	macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,macrolide antibiotic,lincosamide antibiotic,lincosamide antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic,streptogramin antibiotic
combo_contig_fasta_out	espX1	type III secretion system effector EspX1	NCBI Reference Gene Database	db_v_1	ADD54679.1	amrfinderplus	tool_v_1	90.7	NODE_324_length_36420_cov_67.417407			25331.0	26749.0					-		100.0			473.0		473.0				ARO:3002787	QnrC	Loose	ARO:0000036,ARO:0000071,ARO:0000074,ARO:3000659,ARO:3000661,ARO:3000662,ARO:3000666	ciprofloxacin,levofloxacin,moxifloxacin,gatifloxacin,nalidixic acid,norfloxacin,sparfloxacin	ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000001	fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic
combo_contig_fasta_out	farB	fatty acid resistance MFS efflux transporter permease subunit FarB	NCBI Reference Gene Database	db_v_1	AAD54074.1	amrfinderplus	tool_v_1	99.41	NODE_305_length_39639_cov_62.776147			24972.0	26492.0					-		100.0			507.0		507.0	EFFLUX	EFFLUX		ARO:3003962	farB	Perfect	ARO:3003957,ARO:3003958,ARO:3003959	palmitic acid,oleic acid,linoleic acid	ARO:3003956,ARO:3003956,ARO:3003956	antibacterial free fatty acids,antibacterial free fatty acids,antibacterial free fatty acids
combo_contig_fasta_out	fdeC	intimin-like adhesin FdeC	NCBI Reference Gene Database	db_v_1	ABE05822.1	amrfinderplus	tool_v_1	94.77	NODE_204_length_62929_cov_63.442727			55537.0	59784.0					+		100.0			1416.0		1416.0										
combo_contig_fasta_out	fieF	CDF family cation-efflux transporter FieF	NCBI Reference Gene Database	db_v_1	BAB89353.1	amrfinderplus	tool_v_1	100.0	NODE_114_length_99654_cov_66.676121			59001.0	59900.0					+		100.0			300.0		300.0				ARO:3001483	OXA-205	Loose	ARO:0000056,ARO:3000008	oxacillin,penicillin beta-lactam	ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic
combo_contig_fasta_out	fieF	CDF family cation-efflux transporter FieF	NCBI Reference Gene Database	db_v_1	BAE77395.1	amrfinderplus	tool_v_1	99.67	NODE_166_length_72938_cov_64.752411			20058.0	20957.0					-		100.0			300.0		300.0				ARO:3001483	OXA-205	Loose	ARO:0000056,ARO:3000008	oxacillin,penicillin beta-lactam	ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic
combo_contig_fasta_out	fieF	CDF family cation-efflux transporter FieF	NCBI Reference Gene Database	db_v_1	BAB89353.1	amrfinderplus	tool_v_1	80.6	NODE_586_length_8907_cov_63.074559			1307.0	2203.0					-		99.67			300.0		299.0				ARO:3001483	OXA-205	Loose	ARO:0000056,ARO:3000008	oxacillin,penicillin beta-lactam	ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic
combo_contig_fasta_out	fieF	CDF family cation-efflux transporter FieF	NCBI Reference Gene Database	db_v_1	BAE77395.1	amrfinderplus	tool_v_1	90.07	NODE_87_length_119119_cov_64.673671			63228.0	64103.0					+		97.33			300.0		292.0				ARO:3001483	OXA-205	Loose	ARO:0000056,ARO:3000008	oxacillin,penicillin beta-lactam	ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic
combo_contig_fasta_out	fieF	CDF family cation-efflux transporter FieF	NCBI Reference Gene Database	db_v_1	BAE77395.1	amrfinderplus	tool_v_1	93.0	NODE_90_length_113813_cov_65.224907			58009.0	58908.0					-		100.0			300.0		300.0				ARO:3001483	OXA-205	Loose	ARO:0000056,ARO:3000008	oxacillin,penicillin beta-lactam	ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic
combo_contig_fasta_out	fosA	FosA family fosfomycin resistance glutathione transferase	NCBI Reference Gene Database	db_v_1	WP_004146118.1	amrfinderplus	tool_v_1	99.28	NODE_118_length_98422_cov_63.725091			13948.0	14361.0					+		99.28			139.0		138.0	FOSFOMYCIN	FOSFOMYCIN		ARO:3007371	FosA8	Strict	ARO:0000025	fosfomycin	ARO:3007149	phosphonic acid antibiotic
combo_contig_fasta_out	fosA	FosA family fosfomycin resistance glutathione transferase	NCBI Reference Gene Database	db_v_1	WP_003082280.1	amrfinderplus	tool_v_1	100.0	NODE_6_length_515405_cov_63.312017			338119.0	338523.0					-		100.0			135.0		135.0	FOSFOMYCIN	FOSFOMYCIN		ARO:3007371	FosA8	Strict	ARO:0000025	fosfomycin	ARO:3007149	phosphonic acid antibiotic
combo_contig_fasta_out	fosA	FosA/FosA2 family fosfomycin resistance glutathione transferase	NCBI Reference Gene Database	db_v_1	WP_025205684.1	amrfinderplus	tool_v_1	95.04	NODE_82_length_126873_cov_64.260894			7087.0	7509.0					+		100.0			141.0		141.0	FOSFOMYCIN	FOSFOMYCIN								
combo_contig_fasta_out	fosB	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	NCBI Reference Gene Database	db_v_1	WP_000920239.1	amrfinderplus	tool_v_1	100.0	NODE_55_length_159027_cov_63.633967			25404.0	25820.0					-		100.0			139.0		139.0	FOSFOMYCIN	FOSFOMYCIN		ARO:3004661	Staphylococcus aureus FosB	Perfect	ARO:0000025	fosfomycin	ARO:3007149	phosphonic acid antibiotic
combo_contig_fasta_out	kdeA	multidrug efflux MFS transporter KdeA	NCBI Reference Gene Database	db_v_1	ABR76310.1	amrfinderplus	tool_v_1	99.76	NODE_60_length_155917_cov_63.128261			65631.0	66860.0					-		100.0			410.0		410.0	EFFLUX	EFFLUX		ARO:3001328	Escherichia coli mdfA	Strict	ARO:0000051,ARO:3000385,ARO:3000456,ARO:3003823	tetracycline,chloramphenicol,thiamphenicol,benzalkonium chloride	ARO:3000050,ARO:3000387,ARO:3000387,ARO:3005386	tetracycline antibiotic,phenicol antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
combo_contig_fasta_out	lmrS	multidrug efflux MFS transporter LmrS	NCBI Reference Gene Database	db_v_1	AAW38464.1	amrfinderplus	tool_v_1	99.58	NODE_456_length_19972_cov_66.871918			1623.0	3062.0					-		100.0			480.0		480.0	MACROLIDE/PHENICOL	ERYTHROMYCIN/CHLORAMPHENICOL		ARO:3004572	Staphylococcus aureus LmrS	Perfect	ARO:0000006,ARO:0000040,ARO:0000049,ARO:0000072,ARO:3000188,ARO:3000385,ARO:3000461	erythromycin,streptomycin,kanamycin A,linezolid,trimethoprim,chloramphenicol,florfenicol	ARO:0000000,ARO:0000016,ARO:0000016,ARO:3000079,ARO:3000171,ARO:3000387,ARO:3000387	macrolide antibiotic,aminoglycoside antibiotic,aminoglycoside antibiotic,oxazolidinone antibiotic,diaminopyrimidine antibiotic,phenicol antibiotic,phenicol antibiotic
combo_contig_fasta_out	mcr-9.1	phosphoethanolamine--lipid A transferase MCR-9.1	NCBI Reference Gene Database	db_v_1	AYW01299.1	amrfinderplus	tool_v_1	100.0	NODE_816_length_2514_cov_62.668158			713.0	2329.0					-		100.0			539.0		539.0	COLISTIN	COLISTIN		ARO:3004684	MCR-9.1	Perfect	ARO:3000622,ARO:3000624	colistin A,colistin B	ARO:3000053,ARO:3000053	peptide antibiotic,peptide antibiotic
combo_contig_fasta_out	mecA	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	NCBI Reference Gene Database	db_v_1	WP_000721310.1	amrfinderplus	tool_v_1	100.0	NODE_496_length_15872_cov_63.250364			2522.0	4525.0					-		100.0			668.0		668.0	BETA-LACTAM	METHICILLIN		ARO:3000617	mecA	Strict	ARO:0000015,ARO:3000008	methicillin,penicillin beta-lactam	ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic
combo_contig_fasta_out	mecR1	beta-lactam sensor/signal transducer MecR1	NCBI Reference Gene Database	db_v_1	WP_000952923.1	amrfinderplus	tool_v_1	100.0	NODE_496_length_15872_cov_63.250364			4686.0	5600.0					+		52.14			585.0		305.0	BETA-LACTAM	METHICILLIN		ARO:3000215	mecR1	Perfect	ARO:0000015,ARO:3000008	methicillin,penicillin beta-lactam	ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic
combo_contig_fasta_out	mepA	multidrug efflux MATE transporter MepA	NCBI Reference Gene Database	db_v_1	AAU95768.1	amrfinderplus	tool_v_1	100.0	NODE_159_length_76024_cov_65.621385			6141.0	7493.0					-		100.0			451.0		451.0	EFFLUX	EFFLUX		ARO:3000026	mepA	Perfect	ARO:0000030,ARO:0000042	tigecycline,glycylcycline	ARO:3000050,ARO:3000050	tetracycline antibiotic,tetracycline antibiotic
combo_contig_fasta_out	merA	mercury(II) reductase	NCBI Reference Gene Database	db_v_1	ACU65296.1	amrfinderplus	tool_v_1	93.23	NODE_776_length_2963_cov_190.285763			135.0	1817.0					-		100.0			561.0		561.0	MERCURY	MERCURY		ARO:3002685	catIII	Loose	ARO:3000382,ARO:3000385,ARO:3000456	azidamfenicol,chloramphenicol,thiamphenicol	ARO:3000387,ARO:3000387,ARO:3000387	phenicol antibiotic,phenicol antibiotic,phenicol antibiotic
combo_contig_fasta_out	merC	organomercurial transporter MerC	NCBI Reference Gene Database	db_v_1	AAC33908.1	amrfinderplus	tool_v_1	100.0	NODE_674_length_5065_cov_67.958882			4445.0	4864.0					-		100.0			140.0		140.0	MERCURY	ORGANOMERCURY				Manual				
combo_contig_fasta_out	merE	broad-spectrum mercury transporter MerE	NCBI Reference Gene Database	db_v_1	AAC38236.1	amrfinderplus	tool_v_1	96.15	NODE_1089_length_824_cov_126.518856			304.0	537.0					+		100.0			78.0		78.0	MERCURY	MERCURY		ARO:3002702	cmrA	Loose	ARO:3000385	chloramphenicol	ARO:3000387	phenicol antibiotic
combo_contig_fasta_out	merR	mercury resistance transcriptional regulator MerR	NCBI Reference Gene Database	db_v_1	CAA77320.1	amrfinderplus	tool_v_1	92.96	NODE_1177_length_594_cov_190.447124			104.0	529.0					+		98.61			144.0		142.0	MERCURY	MERCURY		ARO:3000504	golS	Loose	ARO:0000004,ARO:0000020,ARO:0000032,ARO:3000008,ARO:3000385	monobactam,carbapenem,cephalosporin,penicillin beta-lactam,chloramphenicol	ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000387	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,phenicol antibiotic
combo_contig_fasta_out	merT	mercuric transport protein MerT	NCBI Reference Gene Database	db_v_1	CAA70196.1	amrfinderplus	tool_v_1	98.26	NODE_776_length_2963_cov_190.285763			2603.0	2947.0					-		99.14			116.0		115.0	MERCURY	MERCURY				Manual				
combo_contig_fasta_out	mexA	multidrug efflux RND transporter periplasmic adaptor subunit MexA	NCBI Reference Gene Database	db_v_1	AAA74436.1	amrfinderplus	tool_v_1	100.0	NODE_8_length_413229_cov_63.441083			237710.0	238858.0					-		100.0			383.0		383.0	EFFLUX	EFFLUX		ARO:3000377	MexA	Perfect	ARO:0000006,ARO:0000032,ARO:0000036,ARO:0000051,ARO:0000060,ARO:0000062,ARO:0000073,ARO:3000008,ARO:3000111,ARO:3000158,ARO:3000188,ARO:3000282,ARO:3000385,ARO:3000550,ARO:3000622,ARO:3000624,ARO:3000637,ARO:3000661,ARO:3003708,ARO:3003832,ARO:3004024	erythromycin,cephalosporin,ciprofloxacin,tetracycline,ceftazidime,ceftriaxone,meropenem,penicillin beta-lactam,novobiocin,azithromycin,trimethoprim,sulfonamide antibiotic,chloramphenicol,aztreonam,colistin A,colistin B,ampicillin,nalidixic acid,panipenem,ticarcillin,trimethoprim-sulfamethoxazole	ARO:0000000,ARO:0000000,ARO:0000001,ARO:0000001,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000053,ARO:3000053,ARO:3000103,ARO:3000171,ARO:3000171,ARO:3000282,ARO:3000282,ARO:3000387	macrolide antibiotic,macrolide antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,peptide antibiotic,peptide antibiotic,aminocoumarin antibiotic,diaminopyrimidine antibiotic,diaminopyrimidine antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,phenicol antibiotic
