Original ID	ARO	Cut_Off	Database
MEG_7429|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3000255	Manual Curation	megares
MEG_7430|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3000253	Manual Curation	megares
MEG_7431|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3000253	Manual Curation	megares
MEG_7432|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3000253	Manual Curation	megares
MEG_7433|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3000256	Manual Curation	megares
MEG_7434|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3000253	Manual Curation	megares
MEG_7435|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3000253	Manual Curation	megares
MEG_7436|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3000253	Manual Curation	megares
MEG_7437|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3000253	Manual Curation	megares
MEG_7438|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3002918	Manual Curation	megares
MEG_7445|Drugs|Glycopeptides|VanL-type_resistance_protein|VANL	3000260	Manual Curation	megares
MEG_7447|Drugs|Glycopeptides|VanN-type_resistance_protein|VANN	3002917	Manual Curation	megares
MEG_7448|Drugs|Glycopeptides|VanN-type_resistance_protein|VANN	3002949	Strict	megares
MEG_7563|Drugs|Glycopeptides|VanB-type_resistance_protein|VANXB	3003722	Manual Curation	megares
MEG_7571|Drugs|Glycopeptides|VanM-type_resistance_protein|VANXM	3003722	Manual Curation	megares
MEG_7572|Drugs|Glycopeptides|VanM-type_resistance_protein|VANXM	3003722	Manual Curation	megares
MEG_7686|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA	3002830	Loose	megares
MEG_7687|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA	3002829	Loose	megares
MEG_7769|Drugs|betalactams|Class_B_betalactamases|VIM	3002272	Strict	megares
MEG_7869|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3004621	Strict	megares
MEG_8014|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATT	3004657	Loose	megares
MEG_8140|Drugs|Aminoglycosides|Gentamicin-resistant_ATP-binding_protein|GRDA	3007380	Manual Curation	megares
MEG_8237|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR	3007232	Perfect	megares
MEG_8238|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR	3007137	Perfect	megares
MEG_8639|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|POXT	3004470	Strict	megares
MEG_8656|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB	3002724	Strict	megares
MEG_8716|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	3007119	Perfect	megares
MEG_8739|Drugs|betalactams|Class_B_betalactamases|VMB	3005015	Strict	megares
MEG_13|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME	3002525	Strict	megares
MEG_43|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002528	Loose	megares
MEG_44|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3004621	Strict	megares
MEG_45|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3004623	Perfect	megares
MEG_46|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3004621	Perfect	megares
MEG_68|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3-PRIME	3002530	Loose	megares
MEG_272|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	3002594	Strict	megares
MEG_273|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	3002594	Perfect	megares
MEG_274|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	3002584	Strict	megares
MEG_275|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	3002579	Strict	megares
MEG_629|Drugs|betalactams|Class_C_betalactamases|ADC	3004615	Strict	megares
MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH	3008131	Loose	megares
MEG_730|Drugs|betalactams|Penicillin_binding_protein|AMPH	3002149	Loose	megares
MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	3002601	Strict	megares
MEG_917|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	3004692	Perfect	megares
MEG_918|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	3002614	Perfect	megares
MEG_919|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	3002601	Strict	megares
MEG_920|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	3002604	Strict	megares
MEG_921|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	3002607	Strict	megares
MEG_922|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	3002608	Strict	megares
MEG_923|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	3004704	Perfect	megares
MEG_924|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	3002609	Strict	megares
MEG_925|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	3002630	Perfect	megares
MEG_981|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME	3002623	Strict	megares
MEG_992|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	3002627	Loose	megares
MEG_993|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	3002627	Loose	megares
MEG_994|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	3002628	Strict	megares
MEG_995|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	3002627	Loose	megares
MEG_1005|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9	3007401	Strict	megares
MEG_1045|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	3002639	Strict	megares
MEG_1060|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	3002663	Loose	megares
MEG_1061|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	3002641	Strict	megares
MEG_1062|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	3004680	Loose	megares
MEG_1063|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	3002653	Perfect	megares
MEG_1064|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	3004675	Perfect	megares
MEG_1065|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	3002652	Strict	megares
MEG_1088|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	3002657	Strict	megares
MEG_1089|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	3002658	Loose	megares
MEG_1245|Drugs|betalactams|Class_A_betalactamases|BLAA	3004801	Loose	megares
MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA	3000853	Loose	megares
MEG_1247|Drugs|betalactams|Class_A_betalactamases|BLAA	3007801	Loose	megares
MEG_1321|Drugs|betalactams|Class_A_betalactamases|BLAZ	3008823	Strict	megares
MEG_1518|Drugs|betalactams|Class_A_betalactamases|CARB	3005559	Perfect	megares
MEG_1579|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	3004658	Perfect	megares
MEG_1619|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	3002676	Strict	megares
MEG_1620|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	3002676	Loose	megares
MEG_1621|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	3002681	Strict	megares
MEG_1645|Drugs|betalactams|Class_A_betalactamases|CEPA	3006224	Perfect	megares
MEG_1646|Drugs|betalactams|Class_A_betalactamases|CEPA	3006225	Perfect	megares
MEG_1647|Drugs|betalactams|Class_A_betalactamases|CEPA	3006226	Perfect	megares
MEG_1666|Drugs|betalactams|Class_B_betalactamases|CFIA	3006912	Perfect	megares
MEG_1667|Drugs|betalactams|Class_B_betalactamases|CFIA	3006906	Perfect	megares
MEG_1669|Drugs|betalactams|Class_B_betalactamases|CFIA	3000578	Perfect	megares
MEG_1670|Drugs|betalactams|Class_B_betalactamases|CFIA	3006908	Perfect	megares
MEG_1676|Drugs|betalactams|Class_B_betalactamases|CFIA	3006920	Perfect	megares
MEG_1677|Drugs|betalactams|Class_B_betalactamases|CFIA	3006921	Perfect	megares
MEG_1691|Drugs|betalactams|Class_A_betalactamases|CFX	3003002	Strict	megares
MEG_1762|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA	3002693	Strict	megares
MEG_1784|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMX	3002703	Strict	megares
MEG_2098|Drugs|betalactams|Class_B_betalactamases|CPHA	3003093	Strict	megares
MEG_2099|Drugs|betalactams|Class_B_betalactamases|CPHA	3003103	Perfect	megares
MEG_2572|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRC|RequiresSNPConfirmation	3002865	Perfect	megares
MEG_2574|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRD	3002866	Strict	megares
MEG_2581|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRK	3002869	Strict	megares
MEG_2614|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|DHAP	3002703	Loose	megares
MEG_2615|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation	3003014	Strict	megares
MEG_2616|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation	3005354	Perfect	megares
MEG_2617|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation	3003019	Perfect	megares
MEG_2618|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation	3002854	Strict	megares
MEG_2619|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation	3002859	Strict	megares
MEG_2620|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation	3003013	Strict	megares
MEG_2621|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation	3004640	Strict	megares
MEG_2622|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation	3002862	Loose	megares
MEG_2623|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation	3005084	Perfect	megares
MEG_2624|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation	3004644	Perfect	megares
MEG_2903|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FEXA	3002704	Strict	megares
MEG_2927|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR	3002705	Strict	megares
MEG_3777|Drugs|betalactams|Penicillin_binding_protein|MECA	3000617	Strict	megares
MEG_4367|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB	3003923	Perfect	megares
MEG_4380|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|OTRB	3002892	Strict	megares
MEG_5400|Drugs|betalactams|Penicillin_binding_protein|PBP2	3001209	Loose	megares
MEG_5409|Drugs|betalactams|Penicillin_binding_protein|PBP4B	3006716	Loose	megares
MEG_5773|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|PEXA	3004666	Perfect	megares
MEG_5864|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA	3004103	Strict	megares
MEG_5920|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB	3002735	Strict	megares
MEG_5922|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB	3002775	Strict	megares
MEG_5923|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB	3002775	Strict	megares
MEG_6010|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRC	3004668	Perfect	megares
MEG_6019|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS	3002792	Perfect	megares
MEG_6067|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|RMTD	3002667	Perfect	megares
MEG_6068|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|RMTD	3004677	Perfect	megares
MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT	3002897	Strict	megares
MEG_7024|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA	3000165	Strict	megares
MEG_7047|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB	3000166	Strict	megares
MEG_7062|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC	3000167	Perfect	megares
MEG_7068|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD	3000168	Perfect	megares
MEG_7072|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE	3000173	Strict	megares
MEG_7077|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG	3000174	Loose	megares
MEG_7095|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL	3000179	Strict	megares
MEG_7185|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation	3003479	Loose	megares
MEG_7186|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation	3003479	Loose	megares
MEG_7205|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETV	3000181	Strict	megares
MEG_7227|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Perfect	megares
MEG_7256|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|TLRC	3002817	Loose	megares
MEG_7336|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA	3002913	Strict	megares
MEG_7337|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA	3000010	Strict	megares
MEG_7353|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB	3000013	Strict	megares
MEG_7354|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB	3000013	Strict	megares
MEG_7363|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	3000368	Strict	megares
MEG_7364|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	3000368	Strict	megares
MEG_7365|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	3000368	Strict	megares
MEG_7366|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	3000368	Strict	megares
MEG_7367|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	3000368	Strict	megares
MEG_7399|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA	3002948	Strict	megares
MEG_7400|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA	3002948	Strict	megares
MEG_7401|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA	3002948	Strict	megares
MEG_7402|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA	3002942	Strict	megares
MEG_7403|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA	3002942	Strict	megares
MEG_7416|Drugs|Glycopeptides|VanB-type_resistance_protein|VANHB	3002943	Strict	megares
MEG_7450|Drugs|Glycopeptides|VanA-type_regulator|VANRA	3002919	Strict	megares
MEG_7462|Drugs|Glycopeptides|VanB-type_regulator|VANRB	3002921	Strict	megares
MEG_7472|Drugs|Glycopeptides|VanC-type_regulator|VANRC	3002922	Strict	megares
MEG_7473|Drugs|Glycopeptides|VanC-type_regulator|VANRC	3002922	Strict	megares
MEG_7487|Drugs|Glycopeptides|VanA-type_regulator|VANSA	3002931	Loose	megares
MEG_7488|Drugs|Glycopeptides|VanA-type_regulator|VANSA	3002931	Loose	megares
MEG_7493|Drugs|Glycopeptides|VanB-type_regulator|VANSB	3002932	Strict	megares
MEG_7499|Drugs|Glycopeptides|VanC-type_regulator|VANSC	3002933	Strict	megares
MEG_7500|Drugs|Glycopeptides|VanC-type_regulator|VANSC	3002933	Loose	megares
MEG_7501|Drugs|Glycopeptides|VanC-type_regulator|VANSC	3002933	Loose	megares
MEG_7507|Drugs|Glycopeptides|VanD-type_regulator|VANSD	3002934	Loose	megares
MEG_7526|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC	3002970	Strict	megares
MEG_7527|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC	3002970	Strict	megares
MEG_7528|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC	3002970	Strict	megares
MEG_7537|Drugs|Glycopeptides|VanA-type_accessory_protein|VANWA	3002964	Strict	megares
MEG_7540|Drugs|Glycopeptides|VanB-type_accessory_protein|VANWB	3002964	Strict	megares
MEG_7549|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA	3002954	Strict	megares
MEG_7550|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA	3002954	Strict	megares
MEG_7551|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA	3003725	Strict	megares
MEG_7552|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA	3003725	Strict	megares
MEG_7553|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA	3002949	Strict	megares
MEG_7554|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA	3002949	Strict	megares
MEG_7555|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA	3003725	Strict	megares
MEG_7561|Drugs|Glycopeptides|VanB-type_resistance_protein|VANXB	3002950	Strict	megares
MEG_7578|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC	3002966	Strict	megares
MEG_7579|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC	3002966	Strict	megares
MEG_7580|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC	3002966	Strict	megares
MEG_7594|Drugs|Glycopeptides|VanA-type_accessory_protein|VANYA	3002955	Strict	megares
MEG_7595|Drugs|Glycopeptides|VanA-type_accessory_protein|VANYA	3002955	Strict	megares
MEG_7603|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD	3002957	Strict	megares
MEG_7617|Drugs|Glycopeptides|VanA-type_accessory_protein|VANZA	3002962	Loose	megares
MEG_14|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME	3004628	Perfect	megares
MEG_15|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME	3002527	Perfect	megares
MEG_16|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME	3003988	Perfect	megares
MEG_17|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME	3002523	Perfect	megares
MEG_18|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME	3002524	Strict	megares
MEG_19|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME	3002526	Strict	megares
MEG_20|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3004621	Strict	megares
MEG_21|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3004623	Strict	megares
MEG_22|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002529	Loose	megares
MEG_23|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002542	Strict	megares
MEG_24|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002529	Loose	megares
MEG_25|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002528	Strict	megares
MEG_26|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002528	Strict	megares
MEG_27|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002528	Strict	megares
MEG_28|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002528	Strict	megares
MEG_29|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002528	Strict	megares
MEG_30|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002528	Strict	megares
MEG_31|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002529	Loose	megares
MEG_32|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002539	Strict	megares
MEG_33|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002542	Strict	megares
MEG_34|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002542	Strict	megares
MEG_35|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002529	Strict	megares
MEG_36|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3005085	Perfect	megares
MEG_37|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002530	Loose	megares
MEG_38|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002530	Strict	megares
MEG_39|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002540	Strict	megares
MEG_40|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002530	Loose	megares
MEG_41|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3004621	Strict	megares
MEG_42|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3007204	Loose	megares
MEG_47|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002558	Loose	megares
MEG_48|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002544	Perfect	megares
MEG_49|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002531	Perfect	megares
MEG_50|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002529	Strict	megares
MEG_51|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002539	Strict	megares
MEG_52|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002538	Perfect	megares
MEG_53|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002537	Perfect	megares
MEG_54|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002541	Perfect	megares
MEG_55|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002542	Strict	megares
MEG_56|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002543	Perfect	megares
MEG_57|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002540	Perfect	megares
MEG_58|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002534	Perfect	megares
MEG_59|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002528	Perfect	megares
MEG_60|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002533	Perfect	megares
MEG_61|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002535	Perfect	megares
MEG_62|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002536	Perfect	megares
MEG_63|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3002528	Strict	megares
MEG_64|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	3004623	Perfect	megares
