Original ID	Gene Name in CARD	ARO	Cut_Off	Database
card~~~ACT-8~~~FN645445.1:0-1146~~~carbapenem;cephalosporin;cephamycin;penam ACT-8 is a beta-lactamase. From the Lahey list of ACT beta-lactamases	ACT-8	3001831	Perfect	abricate_card
card~~~ACT-9~~~HQ693810:1008-2151~~~carbapenem;cephalosporin;cephamycin;penam ACT-9 is a beta-lactamase found in Pantoea agglomerans	ACT-9	3001826	Perfect	abricate_card
card~~~ADC-10~~~DQ883640.1:0-1167~~~cephalosporin ADC-10 is a beta-lactamase found in Acinetobacter baumannii	ADC-10	3003855	Perfect	abricate_card
card~~~ADC-11~~~GU591983.1:0-1152~~~cephalosporin ADC-11 is a class C beta-lactamase found in Acinetobacter baumannii	ADC-11	3004615	Perfect	abricate_card
card~~~ADC-12~~~AM283529.1:0-1152~~~cephalosporin ADC-12 is a beta-lactamase found in Acinetobacter pittii	ADC-12	3003856	Perfect	abricate_card
card~~~ADC-13~~~AM283528.2:0-1152~~~cephalosporin ADC-13 is a beta-lactamase found in Acinetobacter pittii	ADC-13	3003857	Perfect	abricate_card
card~~~ADC-14~~~AM283527.1:0-1152~~~cephalosporin ADC-14 is a beta-lactamase found in Acinetobacter pittii	ADC-14	3003858	Perfect	abricate_card
card~~~ADC-15~~~AM283526.1:0-1152~~~cephalosporin ADC-15 is a beta-lactamase found in Acinetobacter pittii	ADC-15	3003859	Perfect	abricate_card
card~~~ADC-16~~~AM283525.1:0-1152~~~cephalosporin ADC-16 is a beta-lactamase found in Acinetobacter pittii	ADC-16	3003860	Perfect	abricate_card
card~~~ADC-17~~~AM283524.1:0-1152~~~cephalosporin ADC-17 is a beta-lactamase found in Acinetobacter pittii	ADC-17	3003861	Perfect	abricate_card
card~~~ADC-18~~~AM283523.1:0-1152~~~cephalosporin ADC-18 is a beta-lactamase found in Acinetobacter pittii	ADC-18	3003862	Perfect	abricate_card
card~~~ADC-19~~~AM283522.1:0-1152~~~cephalosporin ADC-19 is a beta-lactamase found in Acinetobacter pittii	ADC-19	3003863	Perfect	abricate_card
card~~~ADC-1~~~AJ009979.1:0-1152~~~cephalosporin ADC-1 is a beta-lactamase found in Acinetobacter baumannii	ADC-1	3003847	Perfect	abricate_card
card~~~ADC-20~~~AM283521.1:0-1152~~~cephalosporin ADC-20 is a beta-lactamase found in Acinetobacter pittii	ADC-20	3003864	Perfect	abricate_card
card~~~ADC-21~~~AM283520.1:0-1152~~~cephalosporin ADC-21 is a beta-lactamase found in Acinetobacter pittii	ADC-21	3003865	Perfect	abricate_card
card~~~ADC-22~~~AM283519.1:0-1152~~~cephalosporin ADC-22 is a beta-lactamase found in Acinetobacter pittii	ADC-22	3003866	Perfect	abricate_card
card~~~ADC-23~~~AM283518.1:0-1152~~~cephalosporin ADC-23 is a beta-lactamase found in Acinetobacter pittii	ADC-23	3003867	Perfect	abricate_card
card~~~ADC-25~~~EF016355.1:0-1152~~~cephalosporin ADC-25 is a beta-lactamase found in Acinetobacter baumannii	ADC-25	3003868	Perfect	abricate_card
card~~~ADC-2~~~AY177427.1:1141-2293~~~cephalosporin ADC-2 is a beta-lactamase found in Oligella urethralis	ADC-2	3003848	Perfect	abricate_card
card~~~ADC-30~~~JF265068.1:954-2106~~~cephalosporin An ADC beta-lactamase and cephalosporinase from Acinetobacter baumannii	ADC-30	3004617	Perfect	abricate_card
card~~~ADC-31~~~CP001921.1:2803996-2805148~~~cephalosporin ADC-31 is a beta-lactamase found in Acinetobacter baumannii	ADC-31	3003870	Perfect	abricate_card
card~~~ADC-39~~~EU652244.1:0-1152~~~cephalosporin ADC-39 is a beta-lactamase found in Acinetobacter baumannii	ADC-39	3003871	Perfect	abricate_card
card~~~ADC-3~~~AY178995.1:0-1152~~~cephalosporin ADC-3 is a beta-lactamase found in Acinetobacter baumannii	ADC-3	3003849	Perfect	abricate_card
card~~~ADC-41~~~FJ744160.1:0-1152~~~cephalosporin ADC-41 is a beta-lactamase found in Acinetobacter pittii	ADC-41	3003872	Perfect	abricate_card
card~~~ADC-42~~~FJ744161.1:0-1152~~~cephalosporin ADC-42 is a beta-lactamase found in Acinetobacter pittii	ADC-42	3003873	Perfect	abricate_card
card~~~ADC-43~~~FJ744162.1:0-1152~~~cephalosporin ADC-43 is a beta-lactamase found in Acinetobacter pittii	ADC-43	3003874	Perfect	abricate_card
card~~~ADC-44~~~FJ744163.1:0-1152~~~cephalosporin ADC-44 is a beta-lactamase found in Acinetobacter pittii	ADC-44	3003876	Perfect	abricate_card
card~~~ADC-4~~~AY178996.1:0-1152~~~cephalosporin ADC-4 is a beta-lactamase found in Acinetobacter baumannii	ADC-4	3003850	Perfect	abricate_card
card~~~ADC-56~~~HQ662682.1:0-1152~~~cephalosporin ADC-56 is a beta-lactamase found in Acinetobacter baumannii	ADC-56	3003878	Perfect	abricate_card
card~~~ADC-58~~~JQ319653.1:0-1152~~~cephalosporin An ADC beta-lactamase and cephalosporinase from Acinetobacter baumannii	ADC-58	3004618	Perfect	abricate_card
card~~~ADC-59~~~JQ319654.1:0-1152~~~cephalosporin An ADC beta-lactamase and cephalosporinase from Acinetobacter baumannii	ADC-59	3004619	Perfect	abricate_card
card~~~ADC-5~~~AJ575184.1:0-1152~~~cephalosporin ADC-5 is a beta-lactamase found in Acinetobacter pittii	ADC-5	3003851	Perfect	abricate_card
card~~~ADC-60~~~JQ692087.1:0-1152~~~cephalosporin An ADC beta-lactamase and cephalosporinase from Acinetobacter baumannii	ADC-60	3004620	Perfect	abricate_card
card~~~ADC-61~~~JQ753702.1:0-1152~~~cephalosporin ADC-61 is a beta-lactamase found in Acinetobacter baumannii	ADC-61	3003879	Perfect	abricate_card
card~~~ADC-62~~~JQ867374.1:0-1152~~~cephalosporin A class ADC beta-lactamase and cephalosporinase from Acinetobacter baumannii	ADC-62	3004632	Perfect	abricate_card
card~~~ADC-67~~~JX169789.1:0-1152~~~cephalosporin A class C beta-lactamase and cephalosporinase from Acinetobacter baumannii	ADC-67	3004633	Perfect	abricate_card
card~~~ADC-68~~~KC866352.1:0-1152~~~carbapenem A class C carbapenemase and extended-spectrum beta-lactamase identified from Acinetobacter baumannii	ADC-68	3004493	Perfect	abricate_card
card~~~ADC-6~~~MG601730.1:0-1152~~~cephalosporin ADC-6 is a beta-lactamase found in Acinetobacter baumannii	ADC-6	3003852	Perfect	abricate_card
card~~~ADC-73~~~KP881233.1:0-1152~~~cephalosporin A class C ADC beta-lactamase and cephalosporinase found in Acinetobacter baumannii	ADC-73	3004634	Perfect	abricate_card
card~~~ADC-74~~~KP881234.1:0-1152~~~cephalosporin ADC-74 is a beta-lactamase found in Acinetobacter baumannii	ADC-74	3003880	Perfect	abricate_card
card~~~ADC-75~~~KP881235.1:0-1152~~~cephalosporin ADC-75 is a beta-lactamase found in Acinetobacter baumannii	ADC-75	3003881	Perfect	abricate_card
card~~~ADC-76~~~KP881236.1:0-1152~~~cephalosporin ADC-76 is a beta-lactamase found in Acinetobacter baumannii	ADC-76	3003882	Perfect	abricate_card
card~~~ADC-77~~~KP881237.1:53-1205~~~cephalosporin ADC-77 is a beta-lactamase found in Acinetobacter baumannii	ADC-77	3003883	Perfect	abricate_card
card~~~ADC-78~~~KP881238.1:0-1152~~~cephalosporin ADC-78 is a beta-lactamase found in Acinetobacter baumannii	ADC-78	3003884	Perfect	abricate_card
card~~~ADC-79~~~KP881239.1:0-1152~~~cephalosporin ADC-79 is a beta-lactamase found in Acinetobacter baumannii	ADC-79	3003885	Perfect	abricate_card
card~~~ADC-7~~~AY648950.1:0-1152~~~cephalosporin ADC-7 is a beta-lactamase that is found in Acinetobacter baumannii	ADC-7	3003853	Perfect	abricate_card
card~~~ADC-81~~~KP881241.1:0-1167~~~cephalosporin ADC-81 is a beta-lactamase found in Acinetobacter baumannii	ADC-81	3003887	Perfect	abricate_card
card~~~ADC-82~~~JEXY01000001.1:379-1531~~~cephalosporin ADC-82 is a beta-lactamase found in Acinetobacter baumannii	ADC-82	3003888	Perfect	abricate_card
card~~~ADC-8~~~AM293332.3:0-1194~~~cephalosporin ADC-8 is a beta-lactamase found in Acinetobacter sp	ADC-8	3003854	Perfect	abricate_card
card~~~AER-1~~~U14748:324-1239~~~penam AER-1 is a beta-lactamase found in Aeromonas hydrophila	AER-1	3002481	Perfect	abricate_card
card~~~AIM-1~~~AM998375:1172-2084~~~cephalosporin;cephamycin;penam AIM-1 is an Ambler class B beta-lactamase that hydrolyzes most beta-lactams except aztreonam and ceftazidime. It was isolated from Pseudomonas aeruginosa and was the first subclass B3 mobile-elements encoded beta-lactamase discovered	AIM-1	3000853	Perfect	abricate_card
card~~~ANT(2'')-Ia~~~AF078527:3769-4303~~~aminoglycoside Plasmid or integron-encoded nucleotidylylation of 2-deoxystreptamine aminoglycosides at the hydroxyl group at position 2'' in P. aeruginosa, K. pneumoniae, Morganella morganii, E. coli, S. typhimurium, C. freundii and A. baumannii	ANT(2'')-Ia	3000230	Perfect	abricate_card
card~~~ANT(3'')-IIa~~~X02340.1:222-1194~~~aminoglycoside ANT(3'')-IIa is a aminoglycoside nucleotidyltransferase identified in Acinetobacter spp. via horizontal gene transfer mechanisms	aadA	3002601	Strict	abricate_card
card~~~ANT(3'')-IIb~~~APPC01000022.1:56760-55968~~~aminoglycoside ANT(3'')-IIb is a aminoglycoside nucleotidyltransferase identified in Acinetobacter spp. via horizontal gene transfer mechanisms	ANT(3'')-IIb	3004090	Perfect	abricate_card
card~~~ANT(3'')-IIc~~~APOM01000001.1:41033-40253~~~aminoglycoside ANT(3'')-IIc is a aminoglycoside nucleotidyltransferase identified in Acinetobacter spp. via horizontal gene transfer mechanisms	aadA27	3004682	Strict	abricate_card
card~~~ANT(3'')-Ii-AAC(6')-IId_fusion_protein~~~AF453998:3554-4946~~~aminoglycoside ANT(3'')-Ii-AAC(6')-Iid is an integron-encoded aminoglycoside acetyltransferase in S. marcescens	ANT(3'')-II-AAC(6')-IId bifunctional protein	3002598	Perfect	abricate_card
card~~~ANT(4')-IIa~~~M98270:0-759~~~aminoglycoside ANT(4')-IIa is a plasmid-encoded aminoglycoside nucleotidyltransferase in P. aeruginosa and Enterobacteriaceae	ANT(4')-IIa	3002624	Perfect	abricate_card
card~~~ANT(4')-IIb~~~AY114142:1060-1816~~~aminoglycoside ANT(4')-IIb is a transposon-encoded aminoglycoside nucleotidyltransferase in P. aeruginosa	ANT(4')-IIb	3002625	Strict	abricate_card
card~~~ANT(4')-Ia~~~EF540343:214-985~~~aminoglycoside ANT(4')-Ia is a plasmid-encoded aminoglycoside nucleotidyltransferase in S. epidermidis, S. aureus, Enterococcus spp. and Bacillus spp	ANT(4')-Ib	3003905	Perfect	abricate_card
card~~~ANT(4')-Ib~~~GQ900432.1:27499-26737~~~aminoglycoside Kanamycin nucleotidyltransferase sequence from Staphylococcus aureus plasmid. Confers resistance to kanamycin, neomycin and other aminoglycosides	ANT(4')-Ia	3002623	Strict	abricate_card
card~~~ANT(6)-Ia~~~KF648874.1:61860-60996~~~aminoglycoside ANT(6)-Ia is an aminoglycoside nucleotidyltransferase gene encoded by plasmids and chromosomes in Staphylococcus epidermidis, E. faecium, Streptococcus suis, S. aureus, E. faecalis and Streptococcus mitis	ANT(6)-Ia	3002626	Perfect	abricate_card
card~~~ANT(6)-Ib~~~FN594949:27481-28339~~~aminoglycoside ANT(6)-Ib is an aminoglycoside nucleotidyltransferase gene encoded by transferable pathogenicity islands in C. fetus subsp. fetus and B. subtilis	ANT(6)-Ib	3002629	Perfect	abricate_card
card~~~ANT(9)-Ia~~~M69221.1:270-1038~~~aminoglycoside ANT(9)-Ia is an aminoglycoside nucleotidyltransferase encoded by plasmids and transposons in S. aureus, Enterococcus spp., Staphylococcus sciuri and E. faecalis	ANT(9)-Ib	3007401	Strict	abricate_card
card~~~APH(2'')-IIIa~~~U51479:0-921~~~aminoglycoside APH(2'')-IIIa is a plasmid-encoded aminoglycoside phosphotransferase in Enterococcus gallinarum	APH(2'')-IIIa	3002636	Perfect	abricate_card
card~~~APH(2'')-IIa~~~AF337947:271-1171~~~aminoglycoside APH(2'')-IIa is a chromosomal-encoded aminoglycoside phosphotransferase in E. faecium and E. coli	APH(2'')-IIa	3002635	Perfect	abricate_card
card~~~APH(2'')-IVa~~~AF016483:0-906~~~aminoglycoside APH(2'')-IVa is a chromosomal-encoded aminoglycoside phosphotransferase in E. casseliflavus	APH(2'')-IVa	3002637	Perfect	abricate_card
card~~~APH(2'')-Ie~~~AY939911:3535-4441~~~aminoglycoside APH(2'')-Ie is a plasmid or transposon-encoded aminoglycoside phosphotransferase in E. faecium and E. casseliflavus	APH(2'')-Ie	3002634	Perfect	abricate_card
card~~~APH(2'')-If~~~AY701528.1:9695-10589~~~aminoglycoside Aminoglycoside 2''-phosphotransferase identified from the gram-negative pathogen Campylobacter jejuni. APH(2'')-If was shown to confer resistance to 4,6-disubstituted antibiotics kanamycin, tobramycin, dibekacin, gentamicin and sisomicin through antibiotic phosphorylation. Described by Toth et al. 2013	APH(2'')-If	3004191	Perfect	abricate_card
card~~~APH(2'')-Ig~~~CP004067.1:43928-43007~~~aminoglycoside APH('')-Ig is a plasmid-encoded aminoglycoside phosphotransferase in Campylobacter coli	APH(2'')-Ig	3002669	Perfect	abricate_card
card~~~APH(3'')-Ia~~~X53527:0-819~~~aminoglycoside APH(3'')-Ia is a chromosomal-encoded aminoglycoside phosphotransferase in S. griseus	APH(3'')-Ia	3002638	Perfect	abricate_card
card~~~APH(3'')-Ib~~~AF313472:15593-16397~~~aminoglycoside APH(3'')-Ib is an aminoglycoside phosphotransferase encoded by plasmids, transposons, integrative conjugative elements and chromosomes in Enterobacteriaceae and Pseudomonas spp	APH(3'')-Ib	3002639	Strict	abricate_card
card~~~APH(3'')-Ic~~~DQ336355:602-1367~~~aminoglycoside APH(3'')-Ic is a chromosomal-encoded aminoglycoside phosphotransferase in Mycolicibacterium fortuitum	APH(3'')-Ic	3002640	Strict	abricate_card
card~~~APH(3')-IIIa~~~CP004067:52914-53709~~~aminoglycoside APH(3')-IIIa is a plasmid-encoded aminoglycoside phosphotransferase in S. aureus and Enterococcus spp	APH(3')-IIIa	3002647	Perfect	abricate_card
card~~~APH(3')-IIa~~~V00618.1:150-945~~~aminoglycoside APH(3')-IIa is a transposon-encoded aminoglycoside phosphotransferase in E. coli	APH(3')-IIa	3002644	Perfect	abricate_card
card~~~APH(3')-IIb~~~X90856:387-1194~~~aminoglycoside APH(3')-IIb is a chromosomal-encoded aminoglycoside phosphotransferase in P. aeruginosa	APH(3')-IIb	3002645	Perfect	abricate_card
card~~~APH(3')-IIc~~~HQ424460:1-805~~~aminoglycoside APH(3')-IIc is a chromosomal-encoded aminoglycoside phosphotransferase in S. maltophilia	APH(3')-IIc	3002646	Perfect	abricate_card
card~~~APH(3')-IVa~~~X03364:0-789~~~aminoglycoside APH(3')-IVa is a chromosomal-encoded aminoglycoside phosphotransferase in B. circulans	APH(3')-IVa	3002648	Perfect	abricate_card
card~~~APH(3')-IX~~~APPN01000061.1:80497-81298~~~aminoglycoside APH(3')-IX is an aminoglycoside phosphoryltransferase that acts on the 3-OH target of aminoglycosides	APH(3')-IXa	3004087	Perfect	abricate_card
card~~~APH(3')-Ia~~~BX664015.1:103833-103017~~~aminoglycoside APH(3')-Ia is a transposon-encoded aminoglycoside phosphotransferase in E. coli and S. enterica. It is identical at the protein sequence to APH(3')-Ic, an aminoglycoside phosphotransferase encoded by plasmids, transposons and genomic islands in K. pneumoniae, A. baumannii, S. marcescens, Corynebacterium spp., Photobacterium spp. and Citrobacter spp	APH(3')-Ia	3002641	Perfect	abricate_card
card~~~APH(3')-Ib~~~M20305:778-1594~~~aminoglycoside APH(3')-Ib is a plasmid-encoded aminoglycoside phosphotransferase in E. coli	APH(3')-Ib	3002642	Strict	abricate_card
card~~~APH(3')-VIIIa~~~AF182845.2:0-804~~~aminoglycoside APH(3')-VIIIa is an aminoglycoside phosphoryltransferase that acts on the 3-OH target of aminoglycosides found in Streptomyces rimosus	APH(3')-VIIIa	3004680	Perfect	abricate_card
card~~~APH(3')-VIII~~~ATGI01000028.1:8257-7477~~~aminoglycoside APH(3')-VIIIb is an aminoglycoside phosphoryltransferase that acts on the 3-OH target of aminoglycosides found in Acinetobacter rudis	APH(3')-VIIIb	3004086	Perfect	abricate_card
card~~~APH(3')-VIIa~~~M29953:295-1048~~~aminoglycoside APH(3')-VIIa is a plasmid-encoded aminoglycoside phosphotransferase in C. jejuni	APH(3')-VIIa	3002654	Perfect	abricate_card
card~~~APH(3')-VIa~~~X07753:102-882~~~aminoglycoside APH(3')-VIa is a plasmid-encoded aminoglycoside phosphotransferase in A. baumannii	APH(3')-VIa	3002652	Perfect	abricate_card
card~~~APH(3')-VI~~~KC170992.1:8362-9142~~~aminoglycoside APH(3')-VI is an aminoglycoside phosphoryltransferase that acts on the 3-OH of target of aminoglycosides	APH(3')-VIa	3002652	Strict	abricate_card
card~~~APH(3')-Va~~~K00432:306-1113~~~aminoglycoside APH(3')-Va is a chromosomal-encoded aminoglycoside phosphotransferase in Streptomyces fradiae	APH(3')-Va	3002649	Perfect	abricate_card
card~~~APH(3')-Vb~~~M22126:372-1164~~~aminoglycoside APH(3')-Vb is a chromosomal-encoded aminoglycoside phosphotransferase in Streptomyces ribosidificus	APH(3')-Vb	3002650	Perfect	abricate_card
card~~~APH(3')-Vc~~~S81599:281-1076~~~aminoglycoside APH(3')-Vc is a chromosomal-encoded aminoglycoside phosphotransferase in M. chalcea	APH(3')-Vc	3002651	Perfect	abricate_card
card~~~APH(4)-Ia~~~V01499:230-1256~~~aminoglycoside APH(4)-Ia is a plasmid-encoded aminoglycoside phosphotransferase in E. coli	APH(4)-Ia	3002655	Perfect	abricate_card
card~~~APH(4)-Ib~~~X74325:645-1908~~~aminoglycoside APH(4)-Ib is a chromosomal-encoded aminoglycoside phosphotransferase in Pseudomonas pseudomallei	APH(4)-Ib	3002656	Perfect	abricate_card
card~~~APH(6)-Ia~~~Y00459:2824-3748~~~aminoglycoside APH(6)-Ia is a chromosomal-encoded aminoglycoside phosphotransferase in S. griseus	APH(6)-Ia	3002657	Perfect	abricate_card
card~~~APH(6)-Ib~~~X05648:381-1305~~~aminoglycoside APH(6)-Ib is a chromosomal-encoded aminoglycoside phosphotransferase in S. glaucescens	APH(6)-Ib	3002658	Perfect	abricate_card
card~~~APH(6)-Ic~~~X01702:484-1285~~~aminoglycoside APH(6)-Ic is a transposon-encoded aminoglycoside phosphotransferase in S. enterica, P. aeruginosa and E. coli	APH(6)-Ic	3002659	Perfect	abricate_card
card~~~APH(6)-Id~~~AF024602:3155-3992~~~aminoglycoside APH(6)-Id is an aminoglycoside phosphotransferase encoded by plasmids, integrative conjugative elements and chromosomal genomic islands in K. pneumoniae, Salmonella spp., E. coli, Shigella flexneri, Providencia alcalifaciens, Pseudomonas spp., V. cholerae, Edwardsiella tarda, Pasteurella multocida and Aeromonas bestiarum	APH(6)-Id	3002660	Perfect	abricate_card
card~~~APH(7'')-Ia~~~X03615:231-1230~~~aminoglycoside APH(7'')-Ia is a chromosomal-encoded aminoglycoside phosphotransferase in S. hygroscopicus	APH(7'')-Ia	3002661	Strict	abricate_card
card~~~APH(9)-Ia~~~U94857:0-996~~~aminoglycoside APH(9)-Ia is a chromosomal-encoded aminoglycoside phosphotransferase in L. pneumophila	APH(9)-Ia	3002662	Perfect	abricate_card
card~~~APH(9)-Ib~~~U70376.2:8518-7525~~~aminoglycoside APH(9)-Ib is a chromosomal-encoded aminoglycoside phosphotransferase in S. flavopersicus	APH(9)-Ib	3002663	Perfect	abricate_card
card~~~AQU-1~~~AB765395:0-1143~~~cephalosporin AQU-1 is a chromosomal class C beta-lactamase found in clinical Aeromonas dhakensis isolates	AQU-1	3002993	Perfect	abricate_card
card~~~AQU-2~~~KF730243.1:0-1143~~~cephalosporin AQU-2 is a chromosomally-encoded AQU class C beta-lactamase and cephalosporinase from Aeromonas	AQU-2	3004647	Perfect	abricate_card
card~~~AQU-3~~~KF730244.1:0-1149~~~cephalosporin AQU-3 is a chromosomally-encoded AQU class C beta-lactamase and cephalosporinase from	AQU-3	3004648	Perfect	abricate_card
card~~~ARL-1~~~KY363215.1:79488-80337~~~penam ARL-1 is a beta-lactamase gene found in Staphylococcus Arlettae	ARL-1	3004734	Perfect	abricate_card
card~~~ARL-2~~~KY363207.1:2236-3085~~~penam ARL-2 is a beta-lactamase gene found in Staphylococcus Arlettae	ARL-2	3004735	Perfect	abricate_card
card~~~ARL-3~~~KY363208.1:2236-3085~~~penam ARL-3 is a beta-lactamase gene found in Staphylococcus arlettae	ARL-3	3004736	Perfect	abricate_card
card~~~ARL-4~~~KY363206.1:2236-3085~~~penam ARL-4 is a beta-lactamase gene found in Staphylococcus arlettae	ARL-4	3004737	Perfect	abricate_card
card~~~ARL-5~~~KY363214.1:2237-3086~~~penam ARL-5 is a beta-lactamase gene found in Staphylococcus arlettae	ARL-5	3004738	Perfect	abricate_card
card~~~ARL-6~~~KY464892.1:2236-3085~~~penam ARL-6 is a beta-lactamase gene found in Staphylococcus arlettae	ARL-6	3004739	Perfect	abricate_card
card~~~AST-1~~~AF279904.1:159-1092~~~cephalosporin;penam AST-1 is a broad-spectrum beta-lactamase gene found in Nocardia asteroides	AST-1	3004740	Strict	abricate_card
card~~~Acinetobacter_baumannii_AbaF~~~CP000521.1:1558523-1557233~~~fosfomycin Expression of abaF in E. coli resulted in increased resistance to fosfomycin	Acinetobacter baumannii AbaF	3004573	Perfect	abricate_card
card~~~Acinetobacter_baumannii_AbaQ~~~CP001182.2:2256889-2255584~~~fluoroquinolone AbaQ is an MFS transporter mainly involved in the extrusion of quinolone-type drugs in A. baumannii	Acinetobacter baumannii AbaQ	3004574	Perfect	abricate_card
